id,reviewer_name,platform,review_text,translated_review_text,normalized_rating,date,country,sentiment,stay_type
136373743,cocokais,Tripadvisor,"Très bon hotel au dessus des standards tunisiens.

Propre - grande chambre très propre.

Idealement situé au coeur de bizerte proche du vieux port.

Meme le restaurant de la piscine fourni de la très bonne nourriture assez variée.

Une très grande piscine, qui dommage est très vite très profonde ... pour flaner c'est pas top top.

Personnel peu souriant mais efficace.

Bon séjour","Very good hotel above Tunisian standards.

Clean - Large very clean room.

Ideally located in the heart of Bizerte near the old port.

Even the restaurant of the swimming pool provided with very good food quite varied.

A very large swimming pool, which too bad is very quickly very deep ... to flane it's not top top.

Little smiling but efficient staff.

Good stay",8,2012-08-06,Tunisia,Positive,FAMILY
134837782,Hajer M,Tripadvisor,"L'hôtel est pas mal, c'est calme on y dort bien et c'est un bon point de départ pour vadrouiller dans la région. J'y avais séjourné il y a deux ou trois ans et on avait bien aimé.
Sauf que cette fois ci un phénomène inattendu nous y ""attendait"": le directeur...à la santé mentale un peu douteuse... Il m'a fait une leçon sur les check ins dans les hôtels parce que je voulais avoir la chambre à 13h en me disant que ce n'était possible qu'à 15 h et que 1 c'était sa loi qui s'appliquait et qu'il connaissait tout mieux que moi vu qu'il avait des cheveux blancs (le check in était annoncé à 12h dans le site de réservation)... On a pris 2 chambres et une suite, mais on ne pouvait faire monter aucun visiteur dans la suite!!! Et ensuite il voulait faire sortir tout le monde de la piscine à 18h. Bref un comportement très étonnant, il se prend pour un surveillant général sauf que pour ma part je ne retpurnerai plus à cet hôtel tant qu'il sera là...","The hotel is not bad, it's quiet we sleep well there and it's a good starting point to wander in the region. I had stayed there two or three years ago and we liked it.
Except that this time an unexpected phenomenon ""was waiting for us"": the director ... with a little dubious mental health ... He gave me a lesson on the check in the hotels because I wanted to have the room at 1 p.m. telling myself that it was not possible at 3 p.m. and that 1 was his law that applied and that he knew everything better than I had white hair (the check in the website Reservation) ... We took 2 bedrooms and a suite, but we could not raise any visitor in the suite !!! And then he wanted to get everyone out of the swimming pool at 6 p.m. In short, a very amazing behavior, he takes himself for a general supervisor except that for my part I will not take any more at this hotel as long as he is there ...",6,2012-07-19,Tunisia,Positive,FAMILY
133427812,essaouira68,Tripadvisor,"Voyageant plusieurs fois par an en Tunisie depuis deux ans, je viens de découvrir un superbe hôtel à Bizerte, le Bizerta Resort, affichant fièrement ses 4 étoiles mais qui mérite amplement d'en avoir une 5ème très rapidement. Vous êtes très aimablement accueilli à la réception par un personnel souriant et d'une très grande efficacité. Les chambres sont très spacieuses, joliment décorées, avec goût, et très bien équipées y compris avec la wifi dans tout l'hôtel incluant les chambres. Pour ceux qui aiment regarder la télévision, l'hôtel offre une grande quantité de chaînes arabes, internationales et françaises comme France 2, TF1, M6 etc.
Les femmes de chambres sont aussi très aimables et assurent un service d'une très grande propreté, toujours avec le sourire. La salle de bain bénéficie de tous les équipements modernes et en parfait état.
Bien climatisée, la chambre est dotée également d'un balcon de dimension très convenable.
Globalement, le personnel n'est pas avare de renseignements et se met à votre entière disposition pour vous satisfaire.
Pour l'avoir testé durant plusieurs jours, le petit-déjeuner buffet offre un choix important de pains, de viennoiseries et de cakes ; trois sortes de fromages sont offerts à côté de plats chauds incluant les œufs et des spécialités tunisiennes. Bon choix de yaourts également et de fruits frais de saison.
Cet hôtel est d'un excellent rapport-qualité prix. Je peux en témoigner facilement, moi qui voyage dans le monde entier en ma qualité de journaliste. La publicité l'annonce comme un hôtel d'affaires. Certes, mais il peut aussi très bien convenir pour des vacances agréables en famille. La piscine est de belle dimension et le maître-nageur très aimable. Vous pouvez vous restaurer en été au snack près de la piscine pour ceux qui aiment le farniente toute la journée.
Un spa est également annoncé, je n'ai pas eu le loisir de le tester mais il semble tout à fait convenable.
Autre point non négligeable, l'hôtel est bien située à Bizerte, à équidistance du port, du centre-ville et de la corniche.
Si vous souhaitez découvrir Bizerte, ses petits restos sympas, ses poissons, ses terrasses, une bonne adresse où loger, sans hésitation : le BIZERTA RESORT ! Vous ne serez pas déçus ! Vous avez ma parole !","Traveling several times a year in Tunisia for two years, I have just discovered a superb hotel in Bizerte, the Bizerta Resort, proudly displaying its 4 stars but which deserves to have a 5th very quickly. You are very kindly welcomed at the reception by a smiling staff and very efficient. The rooms are very spacious, nicely decorated, tastefully, and very well equipped, including with the WiFi throughout the hotel including the rooms. For those who like to watch television, the hotel offers a large amount of Arab, international and French channels like France 2, TF1, M6 etc.
The women of rooms are also very friendly and provide a very cleaning service, always with a smile. The bathroom benefits from all modern equipment and in perfect condition.
Well air conditioned, the room also has a very suitable balcony of dimension.
Overall, the staff are not stingy with information and puts themselves at your entire disposal to satisfy you.
For having tested it for several days, the buffet breakfast offers a significant choice of breads, pastries and cakes; Three kinds of cheeses are offered next to hot dishes including eggs and Tunisian specialties. Good choice of yogurts also and fresh seasonal fruit.
This hotel is an excellent price ratio price. I can easily testify, I who travel around the world as a journalist. Advertising announces it as a business hotel. Admittedly, but it can also be very suitable for a pleasant family vacation. The swimming pool is of beautiful dimension and the lifeguard very kind. You can eat in summer at the snack near the swimming pool for those who love idleness all day.
A spa is also announced, I did not have the leisure to test it but it seems completely suitable.
Another significant point, the hotel is well located in Bizerte, equidistence of the port, the city center and the cornice.
If you want to discover Bizerte, her nice little restaurants, her fish, her terraces, a good address where to stay, without hesitation: the Bizerta Resort! You will not be disappointed! You have my word!",10,2012-07-04,Tunisia,Positive,FRIENDS
127226482,Laura m,Tripadvisor,"i've spent a wonderfull holiday with my family . We spent unforgottable moments . Great location The staff was warm &  welcoming staff, well organized housekeeping staff , very clean rooms smell fresh. we enjoyed swimming in the covered swimming pool. The kids enjoyed so much. I think it's very quiet & relaxing place where we can spend nice holiday with the family.","i've spent a wonderfull holiday with my family . We spent unforgottable moments . Great location The staff was warm &  welcoming staff, well organized housekeeping staff , very clean rooms smell fresh. we enjoyed swimming in the covered swimming pool. The kids enjoyed so much. I think it's very quiet & relaxing place where we can spend nice holiday with the family.",8,2012-04-04,Tunisia,Positive,FAMILY
127178080,samia s,Tripadvisor,"Le personnel à la réception était excellent. Vraiment sympa , un personnel des étages très aimable.une propreté des chambres et des locaux digne d'un 5*.  j'aimerais y revenir sans hésitation. une très belle vu sur mer et une relaxation et détente dans le centre spa bien équipé  et aménagé.Petit déjeuner très varié. un hôtel au bord de la mer et très proche du centre ville .
plus d'animation serait souhaitable.","The staff at the reception was excellent. Really nice, a very kind stages of the floors. A cleanliness of the rooms and premises worthy of a 5*.  I would like to come back without hesitation. A very nice view of the sea and relaxation and relaxation in the well -equipped and furnished spa center. Very varied lunch. A hotel by the sea and very close to the city center.
No more animation would be desirable.",10,2012-04-03,Tunisia,Positive,FAMILY
121013430,CraigD81,Tripadvisor,"I stayed here way back in November of 2001.  (It says December 2010 but it wouldn't let me go back any farther.) It was my first business trip and I was 19.  I enjoyed the stay fully.  Since it was in November, I wasn't able to use the pool.  The view from my room was over looking the Mediterranean.  This was a very pleasant stay for my first overseas business trip.","I stayed here way back in November of 2001.  (It says December 2010 but it wouldn't let me go back any farther.) It was my first business trip and I was 19.  I enjoyed the stay fully.  Since it was in November, I wasn't able to use the pool.  The view from my room was over looking the Mediterranean.  This was a very pleasant stay for my first overseas business trip.",8,2011-11-25,Tunisia,Positive,BUSINESS
120924518,cheraz r,Tripadvisor,"Hôtel épouvantable, vieux et insalubre, le service est médiocre le personnel et désagréable et ne cherche qu'a gratter les pourboires. La piscine est mal entretenue le jacuzzi et le sauna sont vieux et ressemble a des toilettes.Pour ceux qui veulent jeter leur argent et ce faire mal traiter c'est pas mal.....","A terrible hotel, old and unhealthy, the service is poor the staff and unpleasant and only seeks to scratch the tips. The swimming pool is poorly maintained the jacuzzi and the sauna are old and looks like toilets. For those who want to throw their money and do it wrong is not bad .....",2,2011-11-22,Tunisia,Negative,COUPLES
120688008,Villiers86,Tripadvisor,"C'est un hotel d'affaire, beaucoup de clients sont des étrangers qui travaillent dans et autour de la ville. Les chambres sont grandes et très propres. La salle de bain et les toilettes en parfait état. Prendre une chambre avec vue sur la mer (moins bruyante que sur la ville).
Petit déjeuner très correct. Les repas du soir sont variés et le personnel avenant. Le bémol : l'été la piscine est envahie par des non-résidents, et le soir il y a dans les salons des réceptions parfois très bruyantes. J'y suis resté 2 mois.","It is a business hotel, many customers are foreigners who work in and around the city. The rooms are large and very clean. The bathroom and the toilet in perfect condition. Take a room with a view of the sea (less noisy than in the city).
Very correct breakfast. Evening meals are varied and the staff. The downside: in summer the swimming pool is invaded by non-residents, and in the evening there are sometimes very noisy receptions. I stayed there for 2 months.",8,2011-11-16,Tunisia,Positive,BUSINESS
104536877,Alexandre_M,Tripadvisor,"Mis a part l'emplacement, que ce soit l'accueil, le service ou le rappart qualité / prix, tout est a revoir...","Aside from the location, be it reception, service or rapid quality / price, everything is to be reviewed ...",4,2011-04-18,Tunisia,Neutral,NONE
92271636,fenena,Tripadvisor,"Voici un hôtel qui accueillera votre portefeuille avant vous. Le personnel, s'il semble de prime abord enthousiaste vous montrera très vite que les sourires sont destinés uniquement à vos billets. Une mégère , voyant en plus que je n'étais pas marié avec ma compagne française d'origine Tunisienne nous a proposé de réserver deux chambres. Prétextant que cette situation se répèterai partout ailleurs.
Bien entendu ceci était totalement faux, mais que ne ferait on pas pour gratter un peu plus , surtout que la chambre est à 70 Euros....vous avez dit arnaque ? 
Ami voyageur, il n'y a qu'une chose à faire : traverse Bizerte et loge au Petit Mousse, à cinq minutes sur la corniche, moins cher, de bien meilleure qualité malgré deux étoiles de moins !!! C'est d'ailleurs le point de chute de tous les connaisseurs !","Here is a hotel that will welcome your wallet before you. The staff, if it seems to be at first enthusiastic, will quickly show you that smiles are intended only for your tickets. A shrew, seeing in addition that I was not married to my French companion of Tunisian origin offered to reserve two bedrooms. Pretending that this situation will be repeated everywhere else.
Of course this was completely false, but what would we not do to scratch a little more, especially since the room is 70 euros .... Did you say scam? 
Traveler friend, there is only one thing to do: Bizerte crossing and lodge with a small foam, five minutes on the ledge, cheaper, much better quality despite two less stars !!! This is the point of fall in all connoisseurs!",2,2011-01-09,Tunisia,Positive,COUPLES
72278267,JumperBasel,Tripadvisor,"Ich war nun schon 3 Mal in diesem Hotel während ich geschäftlich unterwegs war. Wenn man das Glück hat und zur Meerseite ein Zimmer bekommt so ist es ein sehr schöner Aufenthalt. Das Hotel liegt direkt am Meer und dadurch einen wunderbaren Blick auf das Mittelmeer. Hat man jedoch ein Zimmer zur Strasse so geht der Lärm früh morgens los und mit schlafen ist es vorbei. Das Restaurant ist durchschnittlich, die Kellner sind jedoch sehr freundlich.
In der Lobby und in der Bar steht kostenloses Internet zur Verfügung. Das Hotel wird vorwiegend von Geschäftsleuten genutzt,  ich selbst würde niemals dort einen privaten Urlaub verbringen.","I've been to this hotel 3 times now while I was on business. If you are lucky and get a room for the sea side so it is a very nice stay. The hotel is located right by the sea and a wonderful view of the Mediterranean. However, if you have a room to the street, the noise starts early in the morning and sleeping is over. The restaurant is average, but the waiter are very friendly.
Free internet is available in the lobby and in the bar. The hotel is mainly used by business people, I myself would never spend a private vacation there.",6,2010-07-25,Tunisia,Positive,BUSINESS
59149459,Caro3034,Tripadvisor,"L'hôtel BIZERTA RESORT est un joli complexe hôtelier, à moins de 600 mètres du centre ville ; les chambres sont propres, le service en général est satisfaisant ; l'hôtel étant en bord de plage, la nuit, seul le bruit des vagues et des mouettes peut venir troubler votre sommeil ; la literie est assez confortable ; le parking est gratuit main votre véhicule n'est pas dans un parc fermé. Concernant les petits déjeuners, je les qualifierai de corrects mais sans être non plus le meilleur de ma vie ; dans l'ensemble, cet hôtel est parfait pour rester quelques jours sur Bizerte mais un peu exorbitant pour rester plusieurs semaines ; en effet, pour deux chambres (une single et une double pour une nuit) : 260 DT soit environ 130 EUROS un peu cher pour cet hôtel.","The Bizerta Resort hotel is a nice hotel complex, less than 600 meters from the city center; The rooms are clean, the service in general is satisfactory; The hotel being by the beach, at night, only the noise of waves and seagulls can disturb your sleep; The bedding is quite comfortable; The parking lot is free hand your vehicle is not in a closed park. Regarding breakfasts, I will call them corrects but without being the best of my life; Overall, this hotel is perfect for staying a few days on Bizerte but a little exorbitant to stay for several weeks; Indeed, for two bedrooms (a single and a double for one night): 260 DT or around 130 euros a little expensive for this hotel.",6,2010-03-21,Tunisia,Positive,BUSINESS
53166327,Me_gusta_viajar_mar,Tripadvisor,"Se decía que es el mejor hotel del pueblo y ya lo creo. Buen servicio al cliente, habitaciones limpias y bastante amplias. Situado en la playa y hay restaurantes y tiendas muy cercas. 

Hay wifi en la sala de recepción y a veces se puede procurar un módem del despacho de recepción para conseguir internet en la habitación.

Sobre todo, buen hotel para el precio.","It was said that it is the best hotel in the town and I already believe it. Good customer service, clean and quite wide rooms. Located on the beach and there are very fences restaurants and stores. 

There is wifi in the reception room and sometimes you can seek a modem from the reception office to get the Internet in the room.

Above all, good hotel for the price.",8,2010-01-11,Tunisia,Positive,FAMILY
39907396,silenoz75,Tripadvisor,"Bizerta Resort Hotel, produit de luxe en Tunisie, au bord d'une large plage de sable fin doré... L'été, un hôtel balnéaire animé proposant des animations variées telles que ""cabaret show, bingo, billards""... sans oublier les soirées à thème ""soirée folklorique, spectacles de variétés"". Voilà tel que décrit dans sa brochure, cet hôtel le plus ""prestigieux"" de la région. Par ""l'odeur alléchés"" nous nous sommes offerts quelques semaines dans cet ""eldorado"" de rêve. Mais, tel le corbeau, nous nous sommes laissés prendre par le renard. La large plage de sable fin doré n'est, dans la réalité, qu'une immense poubelle où fleurissent, pêle mêle, sacs plastiques, couches usagées, canettes vides et... toutes sortes de détritus ni fins ni dorés. L'animation balnéaire est assurée, dans la journée par l'intrusion, à la piscine, tous les après-midi de jeunes émanant des cités de la banlieue parisienne qui, moyennant subsides sont autorisés à utiliser les services de la piscine et du snack bar attenant, avec vente d'alcool, rendant le lieu infréquentable pour les résidents de l'hôtel. Si ce même endroit n'est pas ""public"" le matin, il est, néanmoins, difficile d'y trouver un transat dont le matelas ne soit pas sale ou poisseux, résultat de leurs bataillent à coups de Coca Cola ou autres breuvages. L'hôtel prouve, ainsi, son désintérêt pour le bien être de ses résidents et son intérêt pour la manne apportée par cette population extérieure. Pour ce qui est des animations nocturnes, nous n'avons pas du suffisamment chercher. Peut être est-ce, ce malheureux musicien installé, à l'écart, au bord d'une piscine désertée et qui n'anime... rien ? Point de ""bingo, spectacle de variétés"". En revanche, l'hôtel toujours en quête de revenus, accueille quasi quotidiennement des mariages qui, vers 22h vous ""régalent"" de leurs ""you you"" au son des tambourins. Ce qui, si vous êtes chanceux, vous laissera vous endormir vers 1h du matin. Mais peut être qu'une partie de billard vous ferait plaisir ? Eh bien non ! Raté ! Les deux sont en panne. Dommage. Soirée ratée. Car la ville à l'image de l'hôtel n'a rien à offrir le soir. Allons nous pouvoir nous consoler devant une bonne table ? Là encore... déception. Au petit déjeuner, sous forme de buffet, vous trouverez des jus de fruits coupés d'eau, du pain dur, des oeufs durs et quelques charcuteries locales. Ce n'est pas lui qui vous fera grossir. Allons donc déjeuner au snack piscine où un personnel revèche vous ""accueille"". Le sourire est réservé à la clientèle locale. Si vous comptez y déjeuner plusieurs jours consécutifs il est conseillé d'avoir un goût prononcé pour les pizzas et les pâtes... pizzas toujours bien fines parfois recouvertes de mozzarela tunisienne rance. Heureusement il y a le dîner... Là c'est variable, plutôt moins mauvais certains soirs. Là encore c'est la formule buffet qui l'emporte. Au niveau repas en général, la spécialité du lieu consiste à essayer de vous ""fourger"" ce que vous n'avez pas choisi. Vous avez bien dit glace vanille-chocolat... Eh bien vous mangerez une vanille-pistache. Vous demandez un rosé ""gris de Tunisie"", c'est un ""Saint Augustin"" au double de prix que l'on vous apporte. Et tout est à l'avenant. En résumé : vous avez de l'argent à gaspiller, une furieuse envie de vous ennuyer, cet hôtel ""prestigieux"" vous accueillera pour des vacances inoubliables. Nous ne parlerons pas de la froideur du directeur qui n'incite pas aux commentaires. Rassurez vous, il existe bien en Tunisie des hôtels de qualité. Mais pas le Bizerta Resort, du moins, au niveau du tourisme.","Bizerta Resort Hotel, luxury product in Tunisia, on the edge of a wide golden sandy beach ... In summer, a lively seaside hotel offering various entertainment such as ""Cabaret Show, Bingo, Billards"" ... without forgetting the theme evenings ""folk evening, varieties' shows. This is as described in its brochure, this most ""prestigious"" hotel in the region. By ""L'Obor Lécés"" we offered ourselves a few weeks in this dream ""Eldorado"". But, like the crow, we let ourselves be taken by the fox. The wide golden sandy beach is only a huge bin in reality in which blooms, pells mix, plastic bags, used layers, empty cans and ... all kinds of nor fine nor gold. The seaside animation is ensured, during the day by the intrusion, at the swimming pool, every afternoon of young people emanating from the cities of the Parisian suburbs which, for subsidies are authorized to use the services of the swimming pool and the adjoining snack bar, with the sale of alcohol, making the place infrequent for the residents of the hotel. If this same place is not ""public"" in the morning, it is, however, difficult to find a deckchair whose mattress is not dirty or sticky, the result of their battles with cola coca or other beverages. The hotel thus proves its disinterest in the well -being of its residents and its interest in the windfall brought by this external population. As for night animations, we did not have enough to look for. Maybe it is, this unfortunate musician installed, away, by a deserted swimming pool and who drives ... nothing? Point of ""bingo, variety show"". On the other hand, the hotel still in search of income, welcomes almost daily weddings which, around 10 p.m. you ""delight"" from their ""you you"" to the sound of drums. Which, if you are lucky, will let you fall asleep around 1 a.m. But maybe a part of billiards would make you happy? Well no! Failed! Both are broken. Damage. Failed evening. Because the city like the hotel has nothing to offer in the evening. Are we going to be able to console ourselves in front of a good table? Again ... disappointment. At breakfast, in the form of a buffet, you will find fruit juices cut off from water, hard bread, hard eggs and some local cold meats. It is not he who will make you fat. So let's go to lunch at the snack swimming pool where a reviewed staff ""welcomes"" you. The smile is reserved for local customers. If you plan to have lunch there for several consecutive days it is advisable to have a pronounced taste for pizzas and pasta ... Pizzas always very fine sometimes covered with Tunisian Mozzarela Rance. Fortunately there is dinner ... There it is variable, rather less bad certain evenings. Here again it is the buffet formula that wins. At the meal level in general, the specialty of the place is to try to ""turn"" you what you have not chosen. You said Vanilla-Chocolate ice cream ... Well you will eat a vanilla-spout. You ask for a ""gray from Tunisia"" rosé, it is a ""Saint Augustine"" with a double price that we bring you. And everything is amendment. In summary: you have money to waste, a furious desire to get bored, this ""prestigious"" hotel will welcome you for an unforgettable vacation. We will not talk about the coldness of the director who does not encourage comments. Rest assured, there are quality hotels in Tunisia. But not the Bizerta Resort, at least, in terms of tourism.",4,2009-09-06,Tunisia,Neutral,FAMILY
38338505,gianni46g,Tripadvisor,"Scelto il giorno prima della partenza.
ottima accoglienza - personale educato ed efficiente - camera ambia r con grandi armadi per la gioia della moglie - impianto condizionamente silenzioso e ben regolabile (tra i migliori trovati) - posizione vicino al centro e sulla spiaggia - piscina ottima e ben curata - buon servizio a bordo piscina.
Unico neo non attribuibile all'hotel è la spiaggia bella ed invitante ma molto imbarazzante per donne in bikini: il burkini regna sovrano
ottimo hotel anche per affari e meeting","Chosen the day before departure.
Excellent welcome - polite and efficient staff - Ambia R room with large wardrobes for the joy of his wife - conditionedly silent and well -adjustable system (among the best found) - location near the center and on the beach - excellent and well -kept swimming pool - good service by the pool.
The only drawback not attributable to the hotel is the beautiful and inviting but very embarrassing beach for women in bikini: Burkini reigns sovereign
Excellent hotel also for business and meetings",8,2009-08-21,Tunisia,Positive,COUPLES
12246895,Nottinghamboy,Tripadvisor,I have stayed here several times on business. Considering the  (£) price you will not get much better. The location is good and the rooms are spacious. Food is ok and staff are ok. The pool is great but other facilities are limited. Good value for money.,I have stayed here several times on business. Considering the  (£) price you will not get much better. The location is good and the rooms are spacious. Food is ok and staff are ok. The pool is great but other facilities are limited. Good value for money.,8,2008-01-02,Tunisia,Positive,NONE
e54ef461a90fbee1,Inge,Booking,,,9,2025-06-20,Poland,Neutral,Group
a02e6dfb99d74e07,Salvatore,Booking,,,9,2025-06-05,Italy,Neutral,Family
38ab7985dab1ea6d,Baligh,Booking,,,5,2025-05-29,France,Neutral,Family
fbb2759d090e4011,Katharina,Booking,,,5,2025-04-10,Germany,Neutral,Solo traveler
9dad8c86b70df16e,Majdi,Booking,,,8,2025-04-07,Libya,Neutral,Couple
9c0e414d016f3636,Marc,Booking,,,4,2025-04-06,Germany,Neutral,Solo traveler
96e1aa48e5f14bea,Pecheux,Booking,,,7,2025-03-26,France,Neutral,Solo traveler
652f8e590329f44f,Lisa,Booking,,,10,2025-03-02,France,Neutral,Couple
1a2e8570505dc752,Husam,Booking,,,5,2025-02-24,Israel,Neutral,Family
d6d742cddd7e8c65,Rui,Booking,,,1,2025-02-07,United Kingdom,Neutral,Solo traveler
cb145a7f6a1f3355,Jasmin,Booking,,,10,2025-01-24,Germany,Neutral,Couple
3d62ad6fdce11312,Administrator,Booking,,,6,2024-12-12,France,Neutral,Solo traveler
7157f7637121e45a,Lisa,Booking,,,8,2024-11-20,Australia,Neutral,Group
42ad69a865ef539a,Mélina,Booking,,,8,2024-11-03,France,Neutral,Family
fc6a20d40643780f,Samir,Booking,,,10,2024-10-26,France,Neutral,Solo traveler
701c6950d9eee4fd,Gaetano,Booking,,,8,2024-10-05,Italy,Neutral,Solo traveler
94204aa2b59a6c3f,Sylviane,Booking,,,7,2024-09-30,France,Neutral,Solo traveler
0c53224e46f87cf1,Gertrud,Booking,,,7,2024-09-23,Germany,Neutral,Family
0797e428fd359042,Mohamad,Booking,,,2,2024-09-17,Lebanon,Neutral,Family
55600a8aa898d8a2,Mohamed,Booking,,,10,2024-09-16,France,Neutral,Couple
4621f06ced764797,Mohamed,Booking,,,8,2024-09-14,Morocco,Neutral,Solo traveler
95583e80af15c5b8,Raouda,Booking,,,7,2024-09-10,France,Neutral,Group
b0f6dc93830f987d,Kouais,Booking,,,7,2024-09-09,Tunisia,Neutral,Family
cecf44b4c73569c2,Abdelhak,Booking,,,2,2024-09-09,France,Neutral,Couple
4ddc4534060b69d1,Siwar,Booking,,,10,2024-09-05,Tunisia,Neutral,Couple
4cecd88a53ed0c8c,El,Booking,,,5,2024-09-04,France,Neutral,Couple
683911727c17c499,Michael,Booking,,,2,2024-09-02,Canada,Neutral,Solo traveler
908abf8b99439c6b,Emilio,Booking,,,10,2024-08-26,Italy,Neutral,Couple
43495167eb1c9e04,Achour,Booking,,,8,2024-08-25,Algeria,Neutral,Couple
6598c706d31422d8,Bilel,Booking,,,8,2024-08-22,France,Neutral,Couple
b529a35504fc3fec,Kamel,Booking,,,10,2024-08-18,France,Neutral,Family
83758b3204f64623,Bochra,Booking,,,7,2024-08-16,France,Neutral,Family
021ccccffb1b9675,Yasmine,Booking,,,5,2024-08-15,France,Neutral,Couple
73e20e755dfcc947,Datebayo,Booking,,,10,2024-08-11,Belgium,Neutral,Couple
64730130ce6c0bef,Benabdallah,Booking,,,6,2024-08-08,France,Neutral,Family
1e725c91a13b8646,Nabil,Booking,,,7,2024-08-07,Tunisia,Neutral,Family
dc28a87a2484a581,Oualid,Booking,,,10,2024-08-04,France,Neutral,Couple
ac995e8e0cd5ba27,Hanane,Booking,,,10,2024-08-03,France,Neutral,Family
d4aef30c1c767437,Ayadi,Booking,,,8,2024-07-31,Tunisia,Neutral,Couple
df35c575983574f6,Mihaela,Booking,,,7,2024-07-31,Romania,Neutral,Family
4c0248fa596c9218,Pascale,Booking,,,6,2024-07-30,France,Neutral,Couple
66cbab946e73463e,Lisa,Booking,,,5,2024-07-29,Germany,Neutral,Solo traveler
00d786c8681f4d21,Mourad,Booking,,,5,2024-07-29,France,Neutral,Family
75df7e83fbad6bb1,Faouzia,Booking,,,10,2024-07-27,Canada,Neutral,Family
3bdcc2a86db77b7c,Vito,Booking,,,8,2024-07-25,Italy,Neutral,Group
ad030723f783ed3f,Khalil,Booking,,,3,2024-07-22,Canada,Neutral,Couple
bd9802a1aaa47889,Abdesselem,Booking,,,7,2024-07-22,France,Neutral,Couple
ded82fd3389856d3,Kamel,Booking,,,10,2024-07-22,France,Neutral,Family
282f9e98d726da78,Ophélie,Booking,,,4,2024-07-20,France,Neutral,Family
f23a19e0c15186b2,Souhir,Booking,,,10,2024-07-19,France,Neutral,Group
43a870e545ac19dd,Imed,Booking,,,9,2024-07-17,France,Neutral,Couple
f41b3ca69be8dce4,Amer,Booking,,,6,2024-07-16,Saudi Arabia,Neutral,Couple
6ee489f8e2af3e4c,Chiraz,Booking,,,10,2024-07-15,United States,Neutral,Family
d740bff81e58c96b,Mostafa,Booking,,,10,2024-07-15,Egypt,Neutral,Couple
177c61307f0c311d,Benbaha,Booking,,,5,2024-07-15,France,Neutral,Solo traveler
cd3a228761f98bce,Stef,Booking,,,8,2024-07-13,Tunisia,Neutral,Couple
07fd3fc964e2551a,Valeria,Booking,,,8,2024-07-12,Italy,Neutral,Family
9733bb9408a5525e,Thierry,Booking,,,8,2024-07-12,France,Neutral,Family
24704839f6bfb3a1,Denis,Booking,,,1,2024-07-10,France,Neutral,Solo traveler
210227883bd9d788,Rismawati,Booking,,,2,2024-07-10,Indonesia,Neutral,Couple
685f607fe9fa4ae7,Ryad,Booking,,,5,2024-07-09,Libya,Neutral,Couple
1f39b332f1460ecd,Rodrigo,Booking,,,5,2024-07-07,Portugal,Neutral,Group
6d12740a001dea89,Elyes,Booking,,,1,2024-07-06,France,Neutral,Couple
ee4f65cf9d88c803,Martine,Booking,,,8,2024-07-04,France,Neutral,Family
405fd081c247d883,Sihem,Booking,,,1,2024-07-04,France,Neutral,Couple
5b23801d0c64810d,Roberto,Booking,,,10,2024-06-29,Italy,Neutral,Couple
e11a82061e14305f,Borjaeugui,Booking,,,9,2024-06-22,Spain,Neutral,Couple
aa7b8a2409b3e516,Ibrahim,Booking,,,4,2024-06-17,Saudi Arabia,Neutral,Solo traveler
6873c75355070be5,Giorgia,Booking,,,10,2024-06-05,Italy,Neutral,Group
abcb57fb8fe82309,Anton,Booking,,,7,2024-05-15,Slovakia,Neutral,Solo traveler
2d1b9529fd26e4de,Didier,Booking,,,9,2024-05-05,France,Neutral,Solo traveler
9d942d57e3bda098,Ilaria,Booking,,,4,2024-04-28,Italy,Neutral,Solo traveler
e93f27e0e92f1b52,Johanna,Booking,,,9,2024-04-25,Germany,Neutral,Couple
f3d6ba157b7ef696,Rekaya,Booking,,,9,2024-04-20,Germany,Neutral,Family
3f06222b651accd6,Kevin,Booking,,,8,2024-04-16,United Kingdom,Neutral,Solo traveler
327aa20a07ffc1a9,Mohamed,Booking,,,7,2024-04-15,Saudi Arabia,Neutral,Couple
7f355a33a9bc4343,Daniël,Booking,,,9,2024-04-13,Netherlands,Neutral,Couple
11195be57acbeed4,Elizabeth,Booking,,,8,2024-04-12,United Kingdom,Neutral,Couple
4f7e564a0335d270,Chris,Booking,,,8,2024-04-12,Norway,Neutral,Group
a7d13c8d7a4e9037,Joe,Booking,,,7,2024-04-10,United Kingdom,Neutral,Solo traveler
408f06b994c3835a,Reece,Booking,,,10,2024-04-09,Ireland,Neutral,Group
72d05f912f227146,Jack,Booking,,,2,2024-04-09,United Kingdom,Neutral,Couple
f7181b2417c04400,Jonathan,Booking,,,1,2024-04-08,United Kingdom,Neutral,Solo traveler
b46407e831bcf3dd,Bastien,Booking,,,7,2024-03-22,Spain,Neutral,Couple
29a93bcb5d707b63,Apostolos,Booking,,,6,2024-03-21,Greece,Neutral,Solo traveler
0cf7d12add35031c,Kamel,Booking,,,10,2024-02-20,France,Neutral,Family
3b993b66ca832cbc,Mohamed,Booking,,,5,2024-02-14,Tunisia,Neutral,Solo traveler
76645ebc53faf173,Mohamed,Booking,,,4,2024-01-31,Italy,Neutral,Couple
30e3e8c47ee0b942,Laure,Booking,,,2,2024-01-16,Tunisia,Neutral,Group
5a10b87073a7415b,Néji,Booking,,,8,2024-01-09,France,Neutral,Family
ad1191027c913d88,Haupua,Booking,,,10,2024-01-07,Tunisia,Neutral,Couple
